phone	retailer_type	retailer_name		distribution_route	area	city
201066464151	Cafe	havana		الشيخ زايد 	الشيخ زايد	الجيزه
201066464151	Cafe	havana		الشيخ زايد 1	الشيخ زايد	الجيزه
201066464151	Cafe	havana				
201066464151	Cafe	havana		الشيخ زايد		
201066464151	Cafe	havana		الشيخ زايد	الشيخ زايد	
201066464151	Cafe	havana		الشيخ زايد 		
201066464151	Cafe	havana		الشيخ زايد 	الشيخ زايد	
201066464151	Cafe	havana		الشيخ زايد 1		
201066464151	Cafe	havana		الشيخ زايد 1	الشيخ زايد	
201066502229	Restaurant	كريب نيو		السيدة زينب	السيدة زينب	القاهرة
201066502229	Restaurant	كريب نيو		حي السيده زينب	السيدة زينب	القاهرة
201066502229	Restaurant	كريب نيو				
201066502229	Restaurant	كريب نيو		السيدة زينب		
201066502229	Restaurant	كريب نيو		السيدة زينب	السيدة زينب	
201066502229	Restaurant	كريب نيو		حي السيده زينب		
201066502229	Restaurant	كريب نيو		حي السيده زينب	السيدة زينب	
201066509144	Cafe	قصر الياسمين		المندرة - والعصافرة	المندرة - والعصافرة	الإسكندرية
201066509144	Cafe	قصر الياسمين				
201066509144	Cafe	قصر الياسمين		المندرة - والعصافرة		
201066509144	Cafe	قصر الياسمين		المندرة - والعصافرة	المندرة - والعصافرة	
201066615318	Restaurant	سينامون فكتوريا		المعادي‎	البساتين	القاهرة
201066615318	Restaurant	سينامون فكتوريا		المعادي‎	المعادي	القاهرة
201066615318	Restaurant	سينامون فكتوريا		المعادي	المعادي	القاهرة
201066615318	Restaurant	سينامون فكتوريا				
201066615318	Restaurant	سينامون فكتوريا		المعادي‎		
201066615318	Restaurant	سينامون فكتوريا		المعادي‎	البساتين	
201066615318	Restaurant	سينامون فكتوريا		المعادي‎	المعادي	
201066615318	Restaurant	سينامون فكتوريا		المعادي		
201066615318	Restaurant	سينامون فكتوريا		المعادي	المعادي	
201066717190	Restaurant	تفويلة انستا		المقطم	المقطم	القاهرة
201066717190	Restaurant	تفويلة انستا				
201066717190	Restaurant	تفويلة انستا		المقطم		
201066717190	Restaurant	تفويلة انستا		المقطم	المقطم	
201066723925	Restaurant	نعمة		المعادي‎	البساتين	القاهرة
201066723925	Restaurant	نعمة		المعادي‎	المعادي	القاهرة
201066723925	Restaurant	نعمة				
201066723925	Restaurant	نعمة		المعادي‎		
201066723925	Restaurant	نعمة		المعادي‎	البساتين	
201066723925	Restaurant	نعمة		المعادي‎	المعادي	
201066738058	University	كافتيريا هوت بوب بالجامعه كنديه		التجمع والرحاب	التجمع و الرحاب	القاهرة
201066738058	University	كافتيريا هوت بوب بالجامعه كنديه				
201066738058	University	كافتيريا هوت بوب بالجامعه كنديه		التجمع والرحاب		
201066738058	University	كافتيريا هوت بوب بالجامعه كنديه		التجمع والرحاب	التجمع و الرحاب	
201066839540	Restaurant	مخبوزات خمس نجوم		6 اكتوبر	6 اكتوبر	الجيزه
201066839540	Restaurant	مخبوزات خمس نجوم				
201066839540	Restaurant	مخبوزات خمس نجوم		6 اكتوبر		
201066839540	Restaurant	مخبوزات خمس نجوم		6 اكتوبر	6 اكتوبر	
201066844700	Restaurant	بورصة ستار بلازا		سموحة	سموحة	الإسكندرية
201066844700	Restaurant	بورصة ستار بلازا				
201066844700	Restaurant	بورصة ستار بلازا		سموحة		
201066844700	Restaurant	بورصة ستار بلازا		سموحة	سموحة	
201066860694	Cafe	زيزينيا		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201066860694	Cafe	زيزينيا				
201066860694	Cafe	زيزينيا		حي مدينه نصر‎‎‎‎		
201066860694	Cafe	زيزينيا		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201066912791	Restaurant	كارم		المهندسين	المهندسين	الجيزه
201066912791	Restaurant	كارم				
201066912791	Restaurant	كارم		المهندسين		
201066912791	Restaurant	كارم		المهندسين	المهندسين	
201066995012	Restaurant	فطائر الزعيم		شبرا مصر	الشرابية	القاهرة
201066995012	Restaurant	فطائر الزعيم		شبرا مصر	حي بولاق	القاهرة
201066995012	Restaurant	فطائر الزعيم		شبرا مصر	شبرا مصر	القاهرة
201066995012	Restaurant	فطائر الزعيم				
201066995012	Restaurant	فطائر الزعيم		شبرا مصر		
201066995012	Restaurant	فطائر الزعيم		شبرا مصر	الشرابية	
201066995012	Restaurant	فطائر الزعيم		شبرا مصر	حي بولاق	
201066995012	Restaurant	فطائر الزعيم		شبرا مصر	شبرا مصر	
201067003001	Wedding Hall	قاعة رويال للأفراح و الحفلات		المقطم	المقطم	القاهرة
201067003001	Wedding Hall	قاعة رويال للأفراح و الحفلات				
201067003001	Wedding Hall	قاعة رويال للأفراح و الحفلات		المقطم		
201067003001	Wedding Hall	قاعة رويال للأفراح و الحفلات		المقطم	المقطم	
201067051531	Gym	Gym 360 fitness 		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201067051531	Gym	Gym 360 fitness 				
201067051531	Gym	Gym 360 fitness 		حي مدينه نصر‎‎‎‎		
201067051531	Gym	Gym 360 fitness 		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201067060697	Cafe	b4 coffee shop		بنها	بنها	القليوبية
201067060697	Cafe	b4 coffee shop				
201067060697	Cafe	b4 coffee shop		بنها		
201067060697	Cafe	b4 coffee shop		بنها	بنها	
201067285138	Restaurant	كباب سعيد البرنس		المقطم	المقطم	القاهرة
201067285138	Restaurant	كباب سعيد البرنس				
201067285138	Restaurant	كباب سعيد البرنس		المقطم		
201067285138	Restaurant	كباب سعيد البرنس		المقطم	المقطم	
201067310811	Restaurant	كريب نيو		الدقى	الدقي	الجيزه
201067310811	Restaurant	كريب نيو		الدقي	الدقي	الجيزه
201067310811	Restaurant	كريب نيو				
201067310811	Restaurant	كريب نيو		الدقى		
201067310811	Restaurant	كريب نيو		الدقى	الدقي	
201067310811	Restaurant	كريب نيو		الدقي		
201067310811	Restaurant	كريب نيو		الدقي	الدقي	
201067312221	Cafe	بودا		مصر الجديدة	مصر الجديدة	القاهرة
201067312221	Cafe	بودا				
201067312221	Cafe	بودا		مصر الجديدة		
201067312221	Cafe	بودا		مصر الجديدة	مصر الجديدة	
201067376670	Restaurant	منسترز اوف فوود		المعادي‎	البساتين	القاهرة
201067376670	Restaurant	منسترز اوف فوود		المعادي‎	المعادي	القاهرة
201067376670	Restaurant	منسترز اوف فوود				
201067376670	Restaurant	منسترز اوف فوود		المعادي‎		
201067376670	Restaurant	منسترز اوف فوود		المعادي‎	البساتين	
201067376670	Restaurant	منسترز اوف فوود		المعادي‎	المعادي	
201067550110	Cafe	خفاجي		ابو نمرس	ابو نمرس	الجيزه
201067550110	Cafe	خفاجي		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201067550110	Cafe	خفاجي				
201067550110	Cafe	خفاجي		ابو نمرس		
201067550110	Cafe	خفاجي		ابو نمرس	ابو نمرس	
201067550110	Cafe	خفاجي		حي مدينه نصر‎‎‎‎		
201067550110	Cafe	خفاجي		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201067621755	Cafe	Freshka		مصر الجديدة	مصر الجديدة	القاهرة
201067621755	Cafe	Freshka				
201067621755	Cafe	Freshka		مصر الجديدة		
201067621755	Cafe	Freshka		مصر الجديدة	مصر الجديدة	
201067666689	Cafe	قهوة الحاج صباح		المكس و الورديان	المكس و الورديان	الإسكندرية
201067666689	Cafe	قهوة الحاج صباح		المكس والورديان	المكس و الورديان	الإسكندرية
201067666689	Cafe	قهوة الحاج صباح		المكس والورديان 	المكس و الورديان	الإسكندرية
201067666689	Cafe	قهوة الحاج صباح		المكس والورديان 	عامرية اول	الإسكندرية
201067666689	Cafe	قهوة الحاج صباح				
201067666689	Cafe	قهوة الحاج صباح		المكس و الورديان		
201067666689	Cafe	قهوة الحاج صباح		المكس و الورديان	المكس و الورديان	
201067666689	Cafe	قهوة الحاج صباح		المكس والورديان		
201067666689	Cafe	قهوة الحاج صباح		المكس والورديان	المكس و الورديان	
201067666689	Cafe	قهوة الحاج صباح		المكس والورديان 		
201067666689	Cafe	قهوة الحاج صباح		المكس والورديان 	المكس و الورديان	
201067666689	Cafe	قهوة الحاج صباح		المكس والورديان 	عامرية اول	
201067668872	School	كنتين مدرسة خاصه		6 اكتوبر	6 اكتوبر	الجيزه
201067668872	School	كنتين مدرسة خاصه		اكتوبر	6 اكتوبر	الجيزه
201067668872	School	كنتين مدرسة خاصه				
201067668872	School	كنتين مدرسة خاصه		6 اكتوبر		
201067668872	School	كنتين مدرسة خاصه		6 اكتوبر	6 اكتوبر	
201067668872	School	كنتين مدرسة خاصه		اكتوبر		
201067668872	School	كنتين مدرسة خاصه		اكتوبر	6 اكتوبر	
201067769548	Cafe	صلاح سالم		الزقازيق 3	الزقازيق 4	الزقازيق
201067769548	Cafe	صلاح سالم		الزقازيق 3	الزقازيق3	الزقازيق
201067769548	Cafe	صلاح سالم		الزقازيق 3	الزقازيق5	الزقازيق
201067769548	Cafe	صلاح سالم		الزقازيق3	الزقازيق3	الزقازيق
201067769548	Cafe	صلاح سالم				
201067769548	Cafe	صلاح سالم		الزقازيق 3		
201067769548	Cafe	صلاح سالم		الزقازيق 3	الزقازيق 4	
201067769548	Cafe	صلاح سالم		الزقازيق 3	الزقازيق3	
201067769548	Cafe	صلاح سالم		الزقازيق 3	الزقازيق5	
201067769548	Cafe	صلاح سالم		الزقازيق3		
201067769548	Cafe	صلاح سالم		الزقازيق3	الزقازيق3	
201067770236	Restaurant	حبايب السيده		المقطم	المقطم	القاهرة
201067770236	Restaurant	حبايب السيده				
201067770236	Restaurant	حبايب السيده		المقطم		
201067770236	Restaurant	حبايب السيده		المقطم	المقطم	
201067777487	Cafe	فايس Vice		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201067777487	Cafe	فايس Vice				
201067777487	Cafe	فايس Vice		حي مدينه نصر‎‎‎‎		
201067777487	Cafe	فايس Vice		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201067944944	Restaurant	دقدق برجر		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201067944944	Restaurant	دقدق برجر				
201067944944	Restaurant	دقدق برجر		حي مدينه نصر‎‎‎‎		
201067944944	Restaurant	دقدق برجر		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201068000089	Restaurant	بمسي		الشيخ زايد	الشيخ زايد	الجيزه
201068000089	Restaurant	بمسي		الشيخ زايد 1	الشيخ زايد	الجيزه
201068000089	Restaurant	بمسي				
201068000089	Restaurant	بمسي		الشيخ زايد		
201068000089	Restaurant	بمسي		الشيخ زايد	الشيخ زايد	
201068000089	Restaurant	بمسي		الشيخ زايد 1		
201068000089	Restaurant	بمسي		الشيخ زايد 1	الشيخ زايد	
201068141200	Restaurant	Cookievore		الشيخ زايد	الشيخ زايد	الجيزه
201068141200	Restaurant	Cookievore				
201068141200	Restaurant	Cookievore		الشيخ زايد		
201068141200	Restaurant	Cookievore		الشيخ زايد	الشيخ زايد	
201068251101	Cafe	سلطانها		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201068251101	Cafe	سلطانها				
201068251101	Cafe	سلطانها		حي مدينه نصر‎‎‎‎		
201068251101	Cafe	سلطانها		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201068333333	Cafe	جباتي وكرك		الدقي	الدقي	الجيزه
201068333333	Cafe	جباتي وكرك				
201068333333	Cafe	جباتي وكرك		الدقي		
201068333333	Cafe	جباتي وكرك		الدقي	الدقي	
201068418859	Restaurant	طاجن ستي		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201068418859	Restaurant	طاجن ستي				
201068418859	Restaurant	طاجن ستي		حي مدينه نصر‎‎‎‎		
201068418859	Restaurant	طاجن ستي		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201068437166	Cafe	كافتريا مدرسة التفوق		فيصل	فيصل	الجيزه
201068437166	Cafe	كافتريا مدرسة التفوق				
201068437166	Cafe	كافتريا مدرسة التفوق		فيصل		
201068437166	Cafe	كافتريا مدرسة التفوق		فيصل	فيصل	
201068474671	Cafe	nude bakery		التجمع و الرحاب	التجمع و الرحاب	القاهرة
201068474671	Cafe	nude bakery		التجمع و الرحاب	مدينة المستقبل	القاهرة
